"","created_at","avg_sentiment","avg_weighted_sentiment","total_tweets","negative","positive","neutral","contestant"
"339",2022-06-30,0.581673306772908,-12,251,104,135,12,"Jay"
"340",2022-06-30,1.61538461538462,6.84615384615385,13,3,9,1,"Liam"
"341",2022-06-30,0.767004341534009,89.9667149059334,1382,486,824,72,"Luca"
"342",2022-06-30,-0.483495145631068,-64.3407766990291,1030,517,460,53,"Paige"
"343",2022-06-30,2.2,21.2,5,1,4,NA,"Remi"
"344",2022-06-30,0.863170347003155,70.0867507886435,2536,856,1557,123,"Tasha"
"345",2022-07-01,-1,-6,6,4,1,1,"Afia"
"346",2022-07-01,0.333333333333333,-8.42857142857143,84,31,37,16,"Amber"
"347",2022-07-01,0.603328710124827,12.4969949144706,2163,865,1176,122,"Andrew"
"348",2022-07-01,0.130699088145897,77.4747720364742,1645,737,803,105,"Antigoni"
"349",2022-07-01,-0.0613931523022432,3.68004722550177,847,412,379,56,"Charlie"
"350",2022-07-01,1.3563829787234,225.404255319149,1128,306,774,48,"Dami"
"351",2022-07-01,0.848035581912528,228.114899925871,4047,1388,2452,207,"Danica"
"352",2022-07-01,1.65744400527009,450.852437417655,2277,556,1634,87,"Davide"
"353",2022-07-01,1.64900662251656,10.4741721854305,755,183,537,35,"Ekin-Su"
"354",2022-07-01,1.05051449953227,135.458372310571,1069,351,663,55,"Gemma"
"355",2022-07-01,0.688888888888889,-14.1333333333333,45,18,26,1,"Ikenna"
"356",2022-07-01,1.49208025343189,264.086589229145,947,240,650,57,"Indiyah"
"357",2022-07-01,-0.67719298245614,-276.888888888889,855,460,358,37,"Jacques"
"358",2022-07-01,0.480818414322251,2117.0358056266,391,153,213,25,"Jay"
"359",2022-07-01,1.52777777777778,1.13888888888889,36,8,28,NA,"Liam"
"360",2022-07-01,0.598159509202454,-22.6365030674847,1304,512,732,60,"Luca"
"361",2022-07-01,-0.762496119217634,-133.389941012108,3221,1748,1297,176,"Paige"
"362",2022-07-01,1.86842105263158,4.02631578947368,38,6,28,4,"Remi"
"363",2022-07-01,-0.17161831527438,-25.1616567633695,5722,2844,2548,330,"Tasha"
"364",2022-07-02,5.66666666666667,60,3,NA,3,NA,"Afia"
"365",2022-07-02,1.33333333333333,30.9333333333333,45,10,23,12,"Amber"
"366",2022-07-02,0.613168724279835,-3.30864197530864,243,101,130,12,"Andrew"
"367",2022-07-02,0.248888888888889,-440.404444444444,225,92,116,17,"Antigoni"
"368",2022-07-02,0.816,2.664,125,44,72,9,"Charlie"
"369",2022-07-02,1.36299765807963,1376.64402810304,427,128,282,17,"Dami"
"370",2022-07-02,0.878243512974052,-211.864271457086,501,174,301,26,"Danica"
"371",2022-07-02,2.03007518796993,1241.5545112782,532,123,390,19,"Davide"
"372",2022-07-02,1.09248554913295,59.514450867052,173,57,107,9,"Ekin-Su"
"373",2022-07-02,1.29955947136564,363.088105726872,227,73,143,11,"Gemma"
"374",2022-07-02,2.35714285714286,9.28571428571429,14,2,11,1,"Ikenna"
"375",2022-07-02,1.35168195718654,1811.81651376147,327,90,216,21,"Indiyah"
"376",2022-07-02,0.189189189189189,-700.554054054054,148,67,79,2,"Jacques"
"377",2022-07-02,1.15294117647059,-9.74117647058823,85,33,50,2,"Jay"
"378",2022-07-02,1.52380952380952,-15.8095238095238,21,6,14,1,"Liam"
"379",2022-07-02,0.952380952380952,502.220779220779,231,87,136,8,"Luca"
"380",2022-07-02,-0.247334754797441,-207.697228144989,469,220,225,24,"Paige"
"381",2022-07-02,1.71428571428571,-3612.85714285714,21,4,16,1,"Remi"
"382",2022-07-02,-0.291571753986333,195.243735763098,439,220,193,26,"Tasha"
"383",2022-07-03,1.33333333333333,1.33333333333333,3,1,2,NA,"Afia"
"384",2022-07-03,0.355371900826446,198.710743801653,121,44,55,22,"Amber"
"385",2022-07-03,0.512556607657472,33.151090983944,2429,936,1395,98,"Andrew"
"386",2022-07-03,0.401515151515151,-70.7045454545455,132,52,70,10,"Antigoni"
"387",2022-07-03,0.985611510791367,-56.1654676258993,139,42,90,7,"Charlie"
"388",2022-07-03,0.0975081256771398,17.7656193571687,5538,2538,2736,264,"Dami"
"389",2022-07-03,1.15811965811966,102.786324786325,1170,336,780,54,"Danica"
"390",2022-07-03,1.56189937817976,229.712832108536,1769,457,1213,99,"Davide"
"391",2022-07-03,1.33444816053512,31.7759197324415,299,84,200,15,"Ekin-Su"
"392",2022-07-03,1.03766921718658,166.910535609182,1699,521,1082,96,"Gemma"
"393",2022-07-03,0.5,1.77027027027027,74,28,44,2,"Ikenna"
"394",2022-07-03,0.760374288039056,71.7900732302685,2458,860,1475,123,"Indiyah"
"395",2022-07-03,0.0401284109149278,10.6781701444623,1246,560,631,55,"Jacques"
"396",2022-07-03,1.51893939393939,143,264,76,181,7,"Jay"
"397",2022-07-03,1.67142857142857,26.2571428571429,70,18,50,2,"Liam"
"398",2022-07-03,0.528041415012942,-27.1686798964625,2318,914,1258,146,"Luca"
"399",2022-07-03,0.572237960339943,-10.8392351274788,1412,519,828,65,"Paige"
"400",2022-07-03,1.75,0.833333333333333,24,4,19,1,"Remi"
"401",2022-07-03,-0.124699085219066,-73.2922484352431,2077,1014,964,99,"Tasha"
"402",2022-07-04,-0.5,9,4,3,1,NA,"Afia"
"403",2022-07-04,0.602316602316602,209.305019305019,259,103,133,23,"Amber"
"404",2022-07-04,0.197671475575804,-62.2098202986586,3951,1682,2069,200,"Andrew"
"405",2022-07-04,1.94871794871795,56.5384615384615,39,10,28,1,"Antigoni"
"406",2022-07-04,-0.288461538461538,-584.442307692308,52,28,22,2,"Charlie"
"407",2022-07-04,-0.627478260869565,-19.5402608695652,11500,6267,4630,603,"Dami"
"408",2022-07-04,1.51376146788991,42.9023591087811,1526,382,1086,58,"Danica"
"409",2022-07-04,0.226342998426613,-15.9692065632726,4449,1894,2336,219,"Davide"
"410",2022-07-04,0.466535433070866,-56.6181102362205,508,202,278,28,"Ekin-Su"
"411",2022-07-04,1.26617250673854,95.0283018867924,1484,490,924,70,"Gemma"
"412",2022-07-04,0.717391304347826,28.0108695652174,92,39,51,2,"Ikenna"
"413",2022-07-04,0.66583850931677,517.742236024845,3220,1172,1874,174,"Indiyah"
"414",2022-07-04,-0.125537403267412,41.938950988822,1163,564,537,62,"Jacques"
"415",2022-07-04,1.12100313479624,-46.5605015673981,1595,467,1081,47,"Jay"
"416",2022-07-04,1.27868852459016,7.33333333333333,183,53,116,14,"Liam"
"417",2022-07-04,-0.0208101667990469,178.803177124702,6295,2940,3058,297,"Luca"
"418",2022-07-04,-0.382558139534884,-156.740697674419,860,477,317,66,"Paige"
"419",2022-07-04,0,-11.1212121212121,33,15,18,NA,"Remi"
"420",2022-07-04,-0.274630541871921,-216.553776683087,2436,1217,1087,132,"Tasha"
"421",2022-07-05,1.37037037037037,20.9259259259259,27,5,12,10,"Amber"
"422",2022-07-05,-0.0569948186528497,-13.2642487046632,193,88,95,10,"Andrew"
"423",2022-07-05,1.2,7.5,10,2,7,1,"Antigoni"
"424",2022-07-05,2.71428571428571,38.2857142857143,14,3,11,NA,"Charlie"
"425",2022-07-05,-0.392354124748491,-8.83903420523139,497,255,210,32,"Dami"
"426",2022-07-05,1.21739130434783,11.4021739130435,92,27,59,6,"Danica"
"427",2022-07-05,0.333333333333333,-3.28455284552846,246,103,131,12,"Davide"
"428",2022-07-05,1.96969696969697,62.8181818181818,33,8,24,1,"Ekin-Su"
"429",2022-07-05,1.90178571428571,34.0357142857143,112,26,80,6,"Gemma"
"430",2022-07-05,2.5,13,6,1,4,1,"Ikenna"
"431",2022-07-05,0.551912568306011,8.59016393442623,183,69,99,15,"Indiyah"
"432",2022-07-05,0.565217391304348,-18.5217391304348,92,33,54,5,"Jacques"
"433",2022-07-05,1.35714285714286,27.0634920634921,126,36,88,2,"Jay"
"434",2022-07-05,3.09090909090909,74.1818181818182,11,3,8,NA,"Liam"
"435",2022-07-05,0.185393258426966,0.432584269662921,356,153,183,20,"Luca"
"436",2022-07-05,0.821428571428571,-7.30357142857143,56,20,31,5,"Paige"
"437",2022-07-05,3.72727272727273,11.0909090909091,11,NA,11,NA,"Remi"
"438",2022-07-05,-0.513333333333333,-27.3066666666667,150,75,63,12,"Tasha"
